Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
762.0;0.0;65.0;51609.0;24311.0;27298.0;119450000.0;177800.0
765.0;0.0;65.0;51607.0;24314.0;27293.0;119550000.0;178200.0
768.0;0.0;65.0;51668.0;24380.0;27288.0;119650000.0;178600.0
771.0;0.0;65.0;51684.0;24399.0;27285.0;119700000.0;178800.0
774.0;0.0;65.0;51705.0;24423.0;27282.0;119800000.0;179200.0
777.0;0.0;65.0;51744.0;24468.0;27276.0;120000000.0;180000.0
780.0;0.0;65.0;51805.0;24531.0;27274.0;120050000.0;180200.0
783.0;0.0;65.0;51873.0;24602.0;27271.0;120050000.0;180200.0
786.0;0.0;65.0;51945.0;24679.0;27266.0;120100000.0;180400.0
789.0;0.0;65.0;52000.0;24735.0;27265.0;120150000.0;180600.0
792.0;0.0;65.0;52043.0;24778.0;27265.0;120200000.0;180800.0
795.0;0.0;65.0;52110.0;24849.0;27261.0;120450000.0;181800.0
798.0;0.0;65.0;52150.0;24891.0;27259.0;120650000.0;182600.0
801.0;0.0;65.0;52167.0;24912.0;27255.0;120800000.0;183200.0
804.0;0.0;65.0;52201.0;24950.0;27251.0;120950000.0;183800.0
807.0;0.0;65.0;52211.0;24964.0;27247.0;121200000.0;184800.0
810.0;0.0;65.0;52227.0;24980.0;27247.0;121300000.0;185200.0
813.0;0.0;65.0;52286.0;25043.0;27243.0;121350000.0;185400.0
816.0;0.0;65.0;52343.0;25103.0;27240.0;121400000.0;185600.0
819.0;0.0;65.0;52393.0;25156.0;27237.0;121650000.0;186600.0
822.0;2.0;67.0;52397.0;25169.0;27228.0;121950000.0;187800.0
825.0;0.0;67.0;52456.0;25230.0;27226.0;122150000.0;188600.0
828.0;0.0;67.0;52502.0;25278.0;27224.0;122400000.0;189600.0
831.0;0.0;67.0;52512.0;25288.0;27224.0;122500000.0;190000.0
834.0;0.0;67.0;52566.0;25344.0;27222.0;122600000.0;190400.0
837.0;0.0;67.0;52608.0;25387.0;27221.0;122650000.0;190600.0
840.0;0.0;67.0;52651.0;25437.0;27214.0;122950000.0;191800.0
843.0;0.0;67.0;52658.0;25448.0;27210.0;123150000.0;192600.0
846.0;0.0;67.0;52704.0;25497.0;27207.0;123250000.0;193000.0
849.0;0.0;67.0;52750.0;25548.0;27202.0;123450000.0;193800.0
852.0;0.0;67.0;52812.0;25615.0;27197.0;123750000.0;195000.0
855.0;0.0;67.0;52898.0;25703.0;27195.0;123950000.0;195800.0
858.0;0.0;67.0;52918.0;25725.0;27193.0;123950000.0;195800.0
861.0;0.0;67.0;52981.0;25790.0;27191.0;124100000.0;196400.0
864.0;0.0;67.0;53066.0;25879.0;27187.0;124150000.0;196600.0
867.0;0.0;67.0;53122.0;25938.0;27184.0;124350000.0;197400.0
870.0;0.0;67.0;53210.0;26028.0;27182.0;124500000.0;198000.0
873.0;0.0;67.0;53255.0;26075.0;27180.0;124550000.0;198200.0
876.0;0.0;67.0;53270.0;26094.0;27176.0;124700000.0;198800.0
879.0;0.0;67.0;53347.0;26176.0;27171.0;124850000.0;199400.0
882.0;0.0;67.0;53368.0;26201.0;27167.0;124900000.0;199600.0
885.0;1.0;68.0;53448.0;26287.0;27161.0;125050000.0;200200.0
888.0;0.0;68.0;53514.0;26358.0;27156.0;125250000.0;201000.0
891.0;0.0;68.0;53600.0;26443.0;27157.0;125350000.0;201400.0
894.0;0.0;68.0;53692.0;26539.0;27153.0;125450000.0;201800.0
897.0;1.0;69.0;53778.0;26628.0;27150.0;125600000.0;202400.0
900.0;0.0;69.0;53860.0;26712.0;27148.0;125600000.0;202400.0
903.0;0.0;69.0;53934.0;26787.0;27147.0;125750000.0;203000.0
906.0;1.0;70.0;53994.0;26849.0;27145.0;125900000.0;203600.0
909.0;0.0;70.0;54072.0;26930.0;27142.0;125950000.0;203800.0
912.0;0.0;70.0;54127.0;26989.0;27138.0;126000000.0;204000.0
915.0;0.0;70.0;54172.0;27038.0;27134.0;126300000.0;205200.0
918.0;0.0;70.0;54251.0;27118.0;27133.0;126400000.0;205600.0
921.0;0.0;70.0;54251.0;27120.0;27131.0;126700000.0;206800.0
924.0;0.0;70.0;54247.0;27120.0;27127.0;126850000.0;207400.0
927.0;0.0;70.0;54342.0;27217.0;27125.0;126950000.0;207800.0
930.0;0.0;70.0;54434.0;27314.0;27120.0;127050000.0;208200.0
933.0;0.0;70.0;54527.0;27410.0;27117.0;127200000.0;208800.0
936.0;0.0;70.0;54566.0;27449.0;27117.0;127350000.0;209400.0
939.0;0.0;70.0;54640.0;27527.0;27113.0;127450000.0;209800.0
942.0;0.0;70.0;54650.0;27541.0;27109.0;127550000.0;210200.0
945.0;0.0;70.0;54694.0;27589.0;27105.0;127750000.0;211000.0
948.0;0.0;70.0;54709.0;27607.0;27102.0;128000000.0;212000.0
951.0;0.0;70.0;54772.0;27670.0;27102.0;128050000.0;212200.0
954.0;0.0;70.0;54806.0;27704.0;27102.0;128300000.0;213200.0
957.0;0.0;70.0;54863.0;27763.0;27100.0;128400000.0;213600.0
960.0;0.0;70.0;54937.0;27839.0;27098.0;128500000.0;214000.0
963.0;0.0;70.0;55007.0;27912.0;27095.0;128550000.0;214200.0
966.0;0.0;70.0;55019.0;27928.0;27091.0;128600000.0;214400.0
969.0;0.0;70.0;55066.0;27973.0;27093.0;128750000.0;215000.0
972.0;0.0;70.0;55095.0;28006.0;27089.0;128900000.0;215600.0
