Hubald model simulation data
""
starting_time = Tue Feb 13 14:07:42 2024
finishing_time = Tue Feb 13 23:00:54 2024
elapsed_time = 31991.887705802917 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0004
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
690.0;0.0;75.0;63129.0;28827.0;34302.0;1364650000.0;1558600.0;44.0;102.0
693.0;0.0;75.0;63118.0;28844.0;34274.0;1369700000.0;1578800.0;42.0;101.0
696.0;0.0;75.0;63125.0;28884.0;34241.0;1373850000.0;1595400.0;31.0;83.0
699.0;1.0;76.0;63112.0;28899.0;34213.0;1378900000.0;1615600.0;38.0;101.0
702.0;1.0;77.0;63080.0;28908.0;34172.0;1384900000.0;1639600.0;36.0;120.0
705.0;0.0;77.0;63051.0;28920.0;34131.0;1390850000.0;1663400.0;39.0;119.0
708.0;0.0;77.0;63032.0;28925.0;34107.0;1396300000.0;1685200.0;46.0;109.0
711.0;0.0;77.0;63009.0;28932.0;34077.0;1401950000.0;1707800.0;40.0;113.0
714.0;1.0;78.0;62977.0;28933.0;34044.0;1407950000.0;1731800.0;50.0;120.0
717.0;1.0;79.0;62977.0;28941.0;34036.0;1412350000.0;1749400.0;40.0;88.0
720.0;0.0;79.0;62963.0;28941.0;34022.0;1417550000.0;1770200.0;43.0;104.0
723.0;0.0;79.0;62948.0;28955.0;33993.0;1422800000.0;1791200.0;39.0;105.0
726.0;0.0;79.0;62912.0;28952.0;33960.0;1429100000.0;1816400.0;46.0;126.0
729.0;0.0;79.0;62873.0;28954.0;33919.0;1435550000.0;1842200.0;29.0;129.0
732.0;0.0;79.0;62838.0;28954.0;33884.0;1441800000.0;1867200.0;47.0;125.0
735.0;0.0;79.0;62823.0;28969.0;33854.0;1447050000.0;1888200.0;39.0;105.0
738.0;0.0;79.0;62791.0;28975.0;33816.0;1453150000.0;1912600.0;42.0;122.0
741.0;0.0;79.0;62750.0;28975.0;33775.0;1459700000.0;1938800.0;43.0;131.0
744.0;0.0;79.0;62707.0;28977.0;33730.0;1466400000.0;1965600.0;42.0;134.0
747.0;0.0;79.0;62676.0;28983.0;33693.0;1472450000.0;1989800.0;40.0;121.0
750.0;0.0;79.0;62653.0;28996.0;33657.0;1478100000.0;2012400.0;36.0;113.0
753.0;0.0;79.0;62623.0;29013.0;33610.0;1484100000.0;2036400.0;35.0;120.0
756.0;0.0;79.0;62577.0;29013.0;33564.0;1490850000.0;2063400.0;42.0;135.0
759.0;0.0;79.0;62547.0;29031.0;33516.0;1496850000.0;2087400.0;25.0;120.0
762.0;0.0;79.0;62508.0;29029.0;33479.0;1503300000.0;2113200.0;46.0;129.0
